,Real Kd value,Predicted Kd value,Absolute error,Relative error,Relative error,Mean absolute error,Mean relative error
297,0.714524864,0.73,0.015475136,2.165793874,2.165793874,,
298,0.442284473,0.44,0.002284473,0.516516714,0.516516714,,
299,0.388896328,0.39,0.001103672,0.283795965,0.283795965,,
300,0.428364454,0.44,0.011635546,2.716272651,2.716272651,,
301,0.551109621,0.53,0.021109621,3.830385182,3.830385182,,
302,0.813154346,0.82,0.006845654,0.841864058,0.841864058,,
303,0.948352316,0.95,0.001647684,0.173741784,0.173741784,,
304,0.692656443,0.69,0.002656443,0.383515261,0.383515261,,
305,0,0,0,#¡DIV/0!,0,,
306,0,0,0,#¡DIV/0!,0,,
307,0,0,0,#¡DIV/0!,0,,
308,0,0,0,#¡DIV/0!,0,,
309,0,0,0,#¡DIV/0!,0,,
310,0,0,0,#¡DIV/0!,0,,
311,0,0,0,#¡DIV/0!,0,,
312,0,0,0,#¡DIV/0!,0,,
313,0,0,0,#¡DIV/0!,0,,
314,0,0,0,#¡DIV/0!,0,,
315,0,0,0,#¡DIV/0!,0,,
316,0,0,0,#¡DIV/0!,0,,
317,0,0,0,#¡DIV/0!,0,,
318,0,0,0,#¡DIV/0!,0,,
319,0.97000005,0.97,4.99E-08,5.15E-06,5.15E-06,,
320,0.734202772,0.73,0.004202772,0.572426544,0.572426544,,
321,0.427746533,0.42,0.007746533,1.811010006,1.811010006,,
322,0.24776821,0.25,0.00223179,0.900757192,0.900757192,,
323,0.205765069,0.21,0.004234931,2.05813907,2.05813907,,
324,0.152889526,0.17,0.017110474,11.19139741,11.19139741,,
325,0.278538942,0.28,0.001461058,0.524543575,0.524543575,,
326,0.314180345,0.34,0.025819655,8.21810014,8.21810014,,
327,0.364563821,0.38,0.015436179,4.234149925,4.234149925,,
328,0.476961879,0.49,0.013038121,2.733577074,2.733577074,,
329,0,0,0,#¡DIV/0!,0,,
330,0,0,0,#¡DIV/0!,0,,
331,0,0,0,#¡DIV/0!,0,,
332,0,0,0,#¡DIV/0!,0,,
333,0,0,0,#¡DIV/0!,0,,
334,0,0,0,#¡DIV/0!,0,,
335,0,0,0,#¡DIV/0!,0,,
336,0,0,0,#¡DIV/0!,0,,
337,0,0,0,#¡DIV/0!,0,,
338,0,0,0,#¡DIV/0!,0,,
339,0,0,0,#¡DIV/0!,0,,
340,0,0,0,#¡DIV/0!,0,,
341,0,0,0,#¡DIV/0!,0,,
342,0,0,0,#¡DIV/0!,0,,
343,0.960923985,0.96,0.000923985,0.096155937,0.096155937,,
344,0.581459396,0.56,0.021459396,3.690609532,3.690609532,,
345,0.396024863,0.4,0.003975137,1.003759472,1.003759472,,
346,0.278060072,0.28,0.001939928,0.697665035,0.697665035,,
347,0.374905307,0.39,0.015094693,4.026268162,4.026268162,,
348,0.46880254,0.47,0.00119746,0.255429554,0.255429554,,
349,0.368132175,0.36,0.008132175,2.209036827,2.209036827,,
350,0.302359483,0.3,0.002359483,0.780356864,0.780356864,,
351,0.185604437,0.17,0.015604437,8.407362041,8.407362041,,
352,0.445060692,0.44,0.005060692,1.137079157,1.137079157,,
353,0,0,0,#¡DIV/0!,0,,
354,0,0,0,#¡DIV/0!,0,,
355,0,0,0,#¡DIV/0!,0,,
356,0,0,0,#¡DIV/0!,0,,
357,0,0,0,#¡DIV/0!,0,,
358,0,0,0,#¡DIV/0!,0,,
359,0,0,0,#¡DIV/0!,0,,
360,0,0,0,#¡DIV/0!,0,,
361,0,0,0,#¡DIV/0!,0,,
362,0,0,0,#¡DIV/0!,0,,
363,0,0,0,#¡DIV/0!,0,,
364,0,0,0,#¡DIV/0!,0,,
365,0,0,0,#¡DIV/0!,0,,
366,0,0,0,#¡DIV/0!,0,,
367,0.970000035,0.96,0.010000035,1.030931425,1.030931425,,
368,0.599689599,0.55,0.049689599,8.285886463,8.285886463,,
369,0.359425139,0.34,0.019425139,5.404502111,5.404502111,,
370,0.239683213,0.25,0.010316787,4.304342722,4.304342722,,
371,0.181194903,0.2,0.018805097,10.37838069,10.37838069,,
372,0.274927946,0.26,0.014927946,5.429766616,5.429766616,,
373,0.297763977,0.28,0.017763977,5.965791297,5.965791297,,
374,0.335957176,0.34,0.004042824,1.20337487,1.20337487,,
375,0.385130226,0.38,0.005130226,1.332075577,1.332075577,,
376,0.483629318,0.46,0.023629318,4.885832486,4.885832486,,
377,0,0,0,#¡DIV/0!,0,,
378,0,0,0,#¡DIV/0!,0,,
379,0,0,0,#¡DIV/0!,0,,
380,0,0,0,#¡DIV/0!,0,,
381,0,0,0,#¡DIV/0!,0,,
382,0,0,0,#¡DIV/0!,0,,
383,0,0,0,#¡DIV/0!,0,,
384,0,0,0,#¡DIV/0!,0,,
385,0,0,0,#¡DIV/0!,0,,
386,0,0,0,#¡DIV/0!,0,,
387,0,0,0,#¡DIV/0!,0,,
388,0,0,0,#¡DIV/0!,0,,
389,0,0,0,#¡DIV/0!,0,,
390,0,0,0,#¡DIV/0!,0,,
391,0.970000028,0.97,2.81E-08,2.89E-06,2.89E-06,,
392,0.950770801,0.95,0.000770801,0.081071161,0.081071161,,
393,0.738558027,0.73,0.008558027,1.1587481,1.1587481,,
394,0.651748205,0.65,0.001748205,0.268233117,0.268233117,,
395,0.747438769,0.75,0.002561231,0.342667687,0.342667687,,
396,0.944794875,0.94,0.004794875,0.507504342,0.507504342,,
397,0.958101774,0.96,0.001898226,0.19812367,0.19812367,,
398,0.959594986,0.96,0.000405014,0.042206734,0.042206734,,
399,0.945421414,0.95,0.004578586,0.48429044,0.48429044,,
400,0.706735733,0.73,0.023264267,3.291791551,3.291791551,,
401,0,0,0,#¡DIV/0!,0,,
402,0,0,0,#¡DIV/0!,0,,
403,0,0,0,#¡DIV/0!,0,,
404,0,0,0,#¡DIV/0!,0,,
405,0,0,0,#¡DIV/0!,0,,
406,0,0,0,#¡DIV/0!,0,,
407,0,0,0,#¡DIV/0!,0,,
408,0,0,0,#¡DIV/0!,0,,
409,0,0,0,#¡DIV/0!,0,,
410,0,0,0,#¡DIV/0!,0,,
411,0,0,0,#¡DIV/0!,0,,
412,0,0,0,#¡DIV/0!,0,,
413,0,0,0,#¡DIV/0!,0,,
414,0,0,0,#¡DIV/0!,0,,
415,0.969999978,0.97,2.18E-08,2.24E-06,2.24E-06,,
416,0.97000001,0.97,1.03E-08,1.06E-06,1.06E-06,,
417,0.970000036,0.97,3.60E-08,3.71E-06,3.71E-06,,
418,0.970000023,0.97,2.33E-08,2.40E-06,2.40E-06,,
419,0.969999988,0.97,1.24E-08,1.28E-06,1.28E-06,,
420,0.97000001,0.97,9.80E-09,1.01E-06,1.01E-06,,
421,0.970000004,0.97,3.55E-09,3.66E-07,3.66E-07,,
422,0.957139045,0.95,0.007139045,0.74587334,0.74587334,,
423,0.831097614,0.79,0.041097614,4.944980348,4.944980348,,
424,0.762227356,0.74,0.022227356,2.916105833,2.916105833,,
425,0,0,0,#¡DIV/0!,0,,
426,0,0,0,#¡DIV/0!,0,,
427,0,0,0,#¡DIV/0!,0,,
428,0,0,0,#¡DIV/0!,0,,
429,0,0,0,#¡DIV/0!,0,,
430,0,0,0,#¡DIV/0!,0,,
431,0,0,0,#¡DIV/0!,0,,
432,0,0,0,#¡DIV/0!,0,,
433,0,0,0,#¡DIV/0!,0,,
434,0,0,0,#¡DIV/0!,0,,
435,0,0,0,#¡DIV/0!,0,,
436,0,0,0,#¡DIV/0!,0,,
437,0,0,0,#¡DIV/0!,0,,
438,0,0,0,#¡DIV/0!,0,,
439,0.970000033,0.97,3.32E-08,3.42E-06,3.42E-06,,
440,0.969999982,0.97,1.76E-08,1.81E-06,1.81E-06,,
441,0.970000057,0.97,5.67E-08,5.84E-06,5.84E-06,,
442,0.970000021,0.97,2.09E-08,2.15E-06,2.15E-06,,
443,0.97000007,0.97,6.97E-08,7.18E-06,7.18E-06,,
444,0.961146693,0.96,0.001146693,0.119304713,0.119304713,,
445,0.970000049,0.97,4.86E-08,5.02E-06,5.02E-06,,
446,0.844738804,0.83,0.014738804,1.744776452,1.744776452,,
447,0.564508683,0.54,0.024508683,4.341595398,4.341595398,,
448,0.533536782,0.53,0.003536782,0.662893744,0.662893744,,
449,0,0,0,#¡DIV/0!,0,,
450,0,0,0,#¡DIV/0!,0,,
451,0,0,0,#¡DIV/0!,0,,
452,0,0,0,#¡DIV/0!,0,,
453,0,0,0,#¡DIV/0!,0,,
454,0,0,0,#¡DIV/0!,0,,
455,0,0,0,#¡DIV/0!,0,,
456,0,0,0,#¡DIV/0!,0,,
457,0,0,0,#¡DIV/0!,0,,
458,0,0,0,#¡DIV/0!,0,,
459,0,0,0,#¡DIV/0!,0,,
460,0,0,0,#¡DIV/0!,0,,
461,0,0,0,#¡DIV/0!,0,,
462,0,0,0,#¡DIV/0!,0,,
463,0.954622401,0.96,0.005377599,0.56332207,0.56332207,,
464,0.568004587,0.56,0.008004587,1.409246912,1.409246912,,
465,0.398956071,0.4,0.001043929,0.26166506,0.26166506,,
466,0.313437497,0.31,0.003437497,1.096708993,1.096708993,,
467,0.267457221,0.25,0.017457221,6.527107664,6.527107664,,
468,0.193532578,0.18,0.013532578,6.992403259,6.992403259,,
469,0.260094069,0.24,0.020094069,7.725692875,7.725692875,,
470,0.320479918,0.3,0.020479918,6.390390334,6.390390334,,
471,0.415343136,0.39,0.025343136,6.101734724,6.101734724,,
472,0.437953908,0.44,0.002046092,0.467193458,0.467193458,,
473,0,0,0,#¡DIV/0!,0,,
474,0,0,0,#¡DIV/0!,0,,
475,0,0,0,#¡DIV/0!,0,,
476,0,0,0,#¡DIV/0!,0,,
477,0,0,0,#¡DIV/0!,0,,
478,0,0,0,#¡DIV/0!,0,,
479,0,0,0,#¡DIV/0!,0,,
480,0,0,0,#¡DIV/0!,0,,
481,0,0,0,#¡DIV/0!,0,,
482,0,0,0,#¡DIV/0!,0,,
483,0,0,0,#¡DIV/0!,0,,
484,0,0,0,#¡DIV/0!,0,,
485,0,0,0,#¡DIV/0!,0,,
486,0,0,0,#¡DIV/0!,0,,
487,0.970000053,0.97,5.26E-08,5.42E-06,5.42E-06,,
488,0.902748178,0.92,0.017251822,1.911033744,1.911033744,,
489,0.780922017,0.78,0.000922017,0.118067751,0.118067751,,
490,0.947992519,0.95,0.002007481,0.211761254,0.211761254,,
491,0.762416933,0.76,0.002416933,0.317009304,0.317009304,,
492,0.464472284,0.45,0.014472284,3.115855237,3.115855237,,
493,0.506746425,0.52,0.013253575,2.615425457,2.615425457,,
494,0.610956331,0.61,0.000956331,0.156530093,0.156530093,,
495,0.656703171,0.67,0.013296829,2.024785255,2.024785255,,
496,0.435145484,0.44,0.004854516,1.115607686,1.115607686,,
497,0,0,0,#¡DIV/0!,0,,
498,0,0,0,#¡DIV/0!,0,,
499,0,0,0,#¡DIV/0!,0,,
500,0,0,0,#¡DIV/0!,0,,
501,0,0,0,#¡DIV/0!,0,,
502,0,0,0,#¡DIV/0!,0,,
503,0,0,0,#¡DIV/0!,0,,
504,0,0,0,#¡DIV/0!,0,,
505,0,0,0,#¡DIV/0!,0,,
506,0,0,0,#¡DIV/0!,0,,
507,0,0,0,#¡DIV/0!,0,,
508,0,0,0,#¡DIV/0!,0,,
509,0,0,0,#¡DIV/0!,0,,
510,0,0,0,#¡DIV/0!,0,,
511,0.969160897,0.96,0.009160897,0.945240032,0.945240032,,
512,0.739861439,0.7,0.039861439,5.387689761,5.387689761,,
513,0.637792524,0.62,0.017792524,2.789704014,2.789704014,,
514,0.551340816,0.53,0.021340816,3.870712212,3.870712212,,
515,0.499098754,0.47,0.029098754,5.830259833,5.830259833,,
516,0.436616848,0.42,0.016616848,3.805819142,3.805819142,,
517,0.237955855,0.22,0.017955855,7.545876689,7.545876689,,
518,0.287217859,0.28,0.007217859,2.513025718,2.513025718,,
519,0.266387648,0.25,0.016387648,6.1518049,6.1518049,,
520,0.213871661,0.21,0.003871661,1.810272958,1.810272958,,
521,0,0,0,#¡DIV/0!,0,,
522,0,0,0,#¡DIV/0!,0,,
523,0,0,0,#¡DIV/0!,0,,
524,0,0,0,#¡DIV/0!,0,,
525,0,0,0,#¡DIV/0!,0,,
526,0,0,0,#¡DIV/0!,0,,
527,0,0,0,#¡DIV/0!,0,,
528,0,0,0,#¡DIV/0!,0,,
529,0,0,0,#¡DIV/0!,0,,
530,0,0,0,#¡DIV/0!,0,,
531,0,0,0,#¡DIV/0!,0,,
532,0,0,0,#¡DIV/0!,0,,
533,0,0,0,#¡DIV/0!,0,,
534,0,0,0,#¡DIV/0!,0,,
535,0.960358518,0.95,0.010358518,1.078609514,1.078609514,,
536,0.570911727,0.55,0.020911727,3.662865169,3.662865169,,
537,0.36664957,0.37,0.00335043,0.913796302,0.913796302,,
538,0.404148983,0.41,0.005851017,1.447737612,1.447737612,,
539,0.60035063,0.59,0.01035063,1.72409746,1.72409746,,
540,0.660184838,0.65,0.010184838,1.54272528,1.54272528,,
541,0.43499388,0.43,0.00499388,1.1480345,1.1480345,,
542,0.293581102,0.31,0.016418898,5.592627654,5.592627654,,
543,0.342833648,0.35,0.007166352,2.090329287,2.090329287,,
544,0.434404449,0.44,0.005595551,1.288097188,1.288097188,,
545,0,0,0,#¡DIV/0!,0,,
546,0,0,0,#¡DIV/0!,0,,
547,0,0,0,#¡DIV/0!,0,,
548,0,0,0,#¡DIV/0!,0,,
549,0,0,0,#¡DIV/0!,0,,
550,0,0,0,#¡DIV/0!,0,,
551,0,0,0,#¡DIV/0!,0,,
552,0,0,0,#¡DIV/0!,0,,
553,0,0,0,#¡DIV/0!,0,,
554,0,0,0,#¡DIV/0!,0,,
555,0,0,0,#¡DIV/0!,0,,
556,0,0,0,#¡DIV/0!,0,,
557,0,0,0,#¡DIV/0!,0,,
558,0,0,0,#¡DIV/0!,0,,
559,0.970000049,0.97,4.93E-08,5.09E-06,5.09E-06,,
560,0.970000053,0.97,5.27E-08,5.43E-06,5.43E-06,,
561,0.891274429,0.89,0.001274429,0.142989469,0.142989469,,
562,0.482546357,0.5,0.017453643,3.61698775,3.61698775,,
563,0.346215431,0.36,0.013784569,3.981500513,3.981500513,,
564,0.312543227,0.32,0.007456773,2.3858373,2.3858373,,
565,0.270719104,0.28,0.009280896,3.428238475,3.428238475,,
566,0.206408597,0.21,0.003591403,1.739948605,1.739948605,,
567,0.372021865,0.39,0.017978135,4.83254801,4.83254801,,
568,0.512659735,0.51,0.002659735,0.518811,0.518811,,
569,0,0,0,#¡DIV/0!,0,,
570,0,0,0,#¡DIV/0!,0,,
571,0,0,0,#¡DIV/0!,0,,
572,0,0,0,#¡DIV/0!,0,,
573,0,0,0,#¡DIV/0!,0,,
574,0,0,0,#¡DIV/0!,0,,
575,0,0,0,#¡DIV/0!,0,,
576,0,0,0,#¡DIV/0!,0,,
577,0,0,0,#¡DIV/0!,0,,
578,0,0,0,#¡DIV/0!,0,,
579,0,0,0,#¡DIV/0!,0,,
580,0,0,0,#¡DIV/0!,0,,
581,0,0,0,#¡DIV/0!,0,,
582,0,0,0,#¡DIV/0!,0,,
583,0.968460034,0.96,0.008460034,0.873555329,0.873555329,,
584,0.572947844,0.53,0.042947844,7.495942956,7.495942956,,
585,0.352934005,0.32,0.032934005,9.331491,9.331491,,
586,0.246393886,0.25,0.003606114,1.463556629,1.463556629,,
587,0.183593236,0.18,0.003593236,1.957172453,1.957172453,,
588,0.269494894,0.26,0.009494894,3.523218589,3.523218589,,
589,0.292411541,0.28,0.012411541,4.24454562,4.24454562,,
590,0.328797644,0.31,0.018797644,5.717086024,5.717086024,,
591,0.37502711,0.36,0.01502711,4.006939705,4.006939705,,
592,0.53713937,0.54,0.00286063,0.532567604,0.532567604,,
593,0,0,0,#¡DIV/0!,0,,
594,0,0,0,#¡DIV/0!,0,,
595,0,0,0,#¡DIV/0!,0,,
596,0,0,0,#¡DIV/0!,0,,
597,0,0,0,#¡DIV/0!,0,,
598,0,0,0,#¡DIV/0!,0,,
599,0,0,0,#¡DIV/0!,0,,
600,0,0,0,#¡DIV/0!,0,,
601,0,0,0,#¡DIV/0!,0,,
602,0,0,0,#¡DIV/0!,0,,
603,0,0,0,#¡DIV/0!,0,,
604,0,0,0,#¡DIV/0!,0,,
605,0,0,0,#¡DIV/0!,0,,
606,0,0,0,#¡DIV/0!,0,,
607,0.970000002,0.97,2.31E-09,2.38E-07,2.38E-07,,
608,0.702432717,0.7,0.002432717,0.346327425,0.346327425,,
609,0.392151954,0.4,0.007848046,2.001276712,2.001276712,,
610,0.264285124,0.28,0.015714876,5.946182481,5.946182481,,
611,0.217730462,0.23,0.012269538,5.635195958,5.635195958,,
612,0.173168456,0.18,0.006831544,3.945027872,3.945027872,,
613,0.28162181,0.26,0.02162181,7.677604924,7.677604924,,
614,0.316692269,0.31,0.006692269,2.113177142,2.113177142,,
615,0.360004328,0.35,0.010004328,2.778946684,2.778946684,,
616,0.507693814,0.51,0.002306186,0.454247449,0.454247449,,
617,0,0,0,#¡DIV/0!,0,,
618,0,0,0,#¡DIV/0!,0,,
619,0,0,0,#¡DIV/0!,0,,
620,0,0,0,#¡DIV/0!,0,,
621,0,0,0,#¡DIV/0!,0,,
622,0,0,0,#¡DIV/0!,0,,
623,0,0,0,#¡DIV/0!,0,,
624,0,0,0,#¡DIV/0!,0,,
625,0,0,0,#¡DIV/0!,0,,
626,0,0,0,#¡DIV/0!,0,,
627,0,0,0,#¡DIV/0!,0,,
628,0,0,0,#¡DIV/0!,0,,
629,0,0,0,#¡DIV/0!,0,,
630,0.969999986,0,0.969999986,100,100,,
631,0.962100966,0.95,0.012100966,1.257764636,1.257764636,,
632,0.591375989,0.55,0.041375989,6.996562201,6.996562201,,
633,0.374068896,0.36,0.014068896,3.76104418,3.76104418,,
634,0.268514162,0.28,0.011485838,4.277553761,4.277553761,,
635,0.208127467,0.22,0.011872533,5.704452943,5.704452943,,
636,0.159167155,0.18,0.020832845,13.08865853,13.08865853,,
637,0.285462272,0.28,0.005462272,1.913482951,1.913482951,,
638,0.133451472,0.14,0.006548528,4.907048384,4.907048384,,
639,0.1,0.1,0,0,0,,
640,0.454246128,0.44,0.014246128,3.136213364,3.136213364,,
641,0,0,0,#¡DIV/0!,0,,
642,0,0,0,#¡DIV/0!,0,,
643,0,0,0,#¡DIV/0!,0,,
644,0,0,0,#¡DIV/0!,0,,
645,0,0,0,#¡DIV/0!,0,,
646,0,0,0,#¡DIV/0!,0,,
647,0,0,0,#¡DIV/0!,0,,
648,0,0,0,#¡DIV/0!,0,,
649,0,0,0,#¡DIV/0!,0,,
650,0,0,0,#¡DIV/0!,0,,
651,0,0,0,#¡DIV/0!,0,,
652,0,0,0,#¡DIV/0!,0,,
653,0,0,0,#¡DIV/0!,0,,
654,0.970000014,0.97,1.41E-08,1.45E-06,1.45E-06,,
655,0.969999998,0.97,2.28E-09,2.35E-07,2.35E-07,,
656,0.747151482,0.76,0.012848518,1.719667013,1.719667013,,
657,0.422934275,0.42,0.002934275,0.693789743,0.693789743,,
658,0.274047873,0.28,0.005952127,2.171929565,2.171929565,,
659,0.236795029,0.25,0.013204971,5.576540567,5.576540567,,
660,0.188949261,0.22,0.031050739,16.43337442,16.43337442,,
661,0.139121804,0.16,0.020878196,15.00713445,15.00713445,,
662,0.312519039,0.31,0.002519039,0.806043421,0.806043421,,
663,0.35532418,0.35,0.00532418,1.498400701,1.498400701,,
664,0.49384804,0.51,0.01615196,3.270633649,3.270633649,,
665,0,0,0,#¡DIV/0!,0,,
666,0,0,0,#¡DIV/0!,0,,
667,0,0,0,#¡DIV/0!,0,,
668,0,0,0,#¡DIV/0!,0,,
669,0,0,0,#¡DIV/0!,0,,
670,0,0,0,#¡DIV/0!,0,,
671,0,0,0,#¡DIV/0!,0,,
672,0,0,0,#¡DIV/0!,0,,
673,0,0,0,#¡DIV/0!,0,,
674,0,0,0,#¡DIV/0!,0,,
675,0,0,0,#¡DIV/0!,0,,
676,0,0,0,#¡DIV/0!,0,,
677,0,0,0,#¡DIV/0!,0,,
678,0.970000041,0.97,4.10E-08,4.23E-06,4.23E-06,,
679,0.949072307,0.95,0.000927693,0.09774737,0.09774737,,
680,0.555102402,0.56,0.004897598,0.882287337,0.882287337,,
681,0.378855862,0.4,0.021144138,5.581050732,5.581050732,,
682,0.293402882,0.32,0.026597118,9.065050077,9.065050077,,
683,0.244800312,0.25,0.005199688,2.124052799,2.124052799,,
684,0.19838751,0.22,0.02161249,10.89407794,10.89407794,,
685,0.137919215,0.16,0.022080785,16.00994082,16.00994082,,
686,0.110134695,0.14,0.029865305,27.11707234,27.11707234,,
687,0.174527998,0.21,0.035472002,20.32453349,20.32453349,,
688,0.099999998,0.1,2.28E-09,2.28E-06,2.28E-06,,
689,0,0,0,#¡DIV/0!,0,,
690,0,0,0,#¡DIV/0!,0,,
691,0,0,0,#¡DIV/0!,0,,
692,0,0,0,#¡DIV/0!,0,,
693,0,0,0,#¡DIV/0!,0,,
694,0,0,0,#¡DIV/0!,0,,
695,0,0,0,#¡DIV/0!,0,,
696,0,0,0,#¡DIV/0!,0,,
697,0,0,0,#¡DIV/0!,0,,
698,0,0,0,#¡DIV/0!,0,,
699,0,0,0,#¡DIV/0!,0,,
700,0,0,0,#¡DIV/0!,0,,
701,0,0,0,#¡DIV/0!,0,,
702,0.970000078,0.97,7.83E-08,8.07E-06,8.07E-06,,
703,0.970000027,0.97,2.66E-08,2.74E-06,2.74E-06,,
704,0.759162818,0.76,0.000837182,0.110277045,0.110277045,,
705,0.509611779,0.53,0.020388221,4.000735879,4.000735879,,
706,0.475567178,0.49,0.014432822,3.034865018,3.034865018,,
707,0.432988005,0.44,0.007011995,1.619443342,1.619443342,,
708,0.303170486,0.32,0.016829514,5.551171787,5.551171787,,
709,0.536881348,0.56,0.023118652,4.306100809,4.306100809,,
710,0.939718647,0.95,0.010281353,1.094088462,1.094088462,,
711,0.950892589,0.96,0.009107411,0.957774929,0.957774929,,
712,0.952045161,0.96,0.007954839,0.835552728,0.835552728,,
713,0,0,0,#¡DIV/0!,0,,
714,0,0,0,#¡DIV/0!,0,,
715,0,0,0,#¡DIV/0!,0,,
716,0,0,0,#¡DIV/0!,0,,
717,0,0,0,#¡DIV/0!,0,,
718,0,0,0,#¡DIV/0!,0,,
719,0,0,0,#¡DIV/0!,0,,
720,0,0,0,#¡DIV/0!,0,,
721,0,0,0,#¡DIV/0!,0,,
722,0,0,0,#¡DIV/0!,0,,
723,0,0,0,#¡DIV/0!,0,,
724,0,0,0,#¡DIV/0!,0,,
725,0,0,0,#¡DIV/0!,0,,
726,0.969999996,0.97,4.44E-09,4.57E-07,4.57E-07,,
727,0.963460496,0.97,0.006539504,0.678751631,0.678751631,,
728,0.567460945,0.56,0.007460945,1.314794424,1.314794424,,
729,0.326217419,0.32,0.006217419,1.905912606,1.905912606,,
730,0.256682598,0.25,0.006682598,2.603447977,2.603447977,,
731,0.20531105,0.2,0.00531105,2.58683112,2.58683112,,
732,0.245072951,0.25,0.004927049,2.010441718,2.010441718,,
733,0.268445963,0.28,0.011554037,4.304045825,4.304045825,,
734,0.30578897,0.31,0.00421103,1.37710341,1.37710341,,
735,0.35027767,0.35,0.00027767,0.079271388,0.079271388,,
736,0.529396838,0.55,0.020603162,3.891818011,3.891818011,,
737,0,0,0,#¡DIV/0!,0,,
738,0,0,0,#¡DIV/0!,0,,
739,0,0,0,#¡DIV/0!,0,,
740,0,0,0,#¡DIV/0!,0,,
741,0,0,0,#¡DIV/0!,0,,
742,0,0,0,#¡DIV/0!,0,,
743,0,0,0,#¡DIV/0!,0,,
744,0,0,0,#¡DIV/0!,0,,
745,0,0,0,#¡DIV/0!,0,,
746,0,0,0,#¡DIV/0!,0,,
747,0,0,0,#¡DIV/0!,0,,
748,0,0,0,#¡DIV/0!,0,,
749,0,0,0,#¡DIV/0!,0,,
750,0.970000001,0.97,8.88E-10,9.16E-08,9.16E-08,,
751,0.970000052,0.96,0.010000052,1.030933101,1.030933101,,
752,0.69146079,0.66,0.03146079,4.549902226,4.549902226,,
753,0.49208166,0.47,0.02208166,4.487397468,4.487397468,,
